review_id,user_id,business_id,chain_key,chain_name,city,state,stars,date,text,useful,funny,cool,item_label,target_canonical,control_canonical,sent_label,sent_score,sent_valence,sensory_mention,texture_specific,environmental_mention,target,month
Re6Kd67rEXpScFoNpoxbTg,hnjYVhBVmpRAqOPmbuEjkg,bKgyXSQUGA8IHGt8ne5NuA,chipotle,Chipotle,Reno,NV,5,2014-02-07T21:10:47Z,"My boyfriend and I have waited for Chipotle in Reno to open for so long, and it's finally open!! We no longer have to come up with excuses to drive all the way to Roseville to get our Chipotle fix (yes it is that good!). The food is always fresh and delicious and the price is very reasonable.

Last night was the grand opening. It was packed with a long line and we had to wait 30 minutes to get our food, but it's worth it! The restaurant is a little small compared to others I have been in, so getting a seat might be tough if it's as packed as it was last night.

My boyfriend got a barbacoa burrito, I got a steak salad, and we shared chips and guac. He said his burrito was as wonderful as it could be and my salad was super delicious. If we were just passing through, we wouldn't have known that this place had just opened. As far as the quality of the food, there were no grand opening flaws. The chips were fresh and perfectly seasoned and for once the guac was not overloaded with onions.

Overall, a very good first experience at the new Chipotle!",0,0,1,control,Sofritas,Carnitas or Steak,positive,0.9650965929031372,0.9650965929031372,1,0,0,0,2014-02
OplCk4FW-6AaAA6URioSPA,cJ-lrXaQqEfZ4lqhl3kCjA,bKgyXSQUGA8IHGt8ne5NuA,chipotle,Chipotle,Reno,NV,2,2014-04-03T04:54:53Z,Just had maybe the worst chipotle in the country. There was no flavor to the food at all like I am used to at chipotle and half way into my burrito bowl me and my girlfriend both found raw chicken and steak that was totally raw and pink in the middle. Never even got warmed up. Portions were kinda small too but I eat a lot so no matter what I want more. At least the staff was nice but chips and guac isn't compensation for the $10 worth of food that I ended up throwing away.,0,0,0,control,Sofritas,Carnitas or Steak,negative,0.9224008917808533,-0.9224008917808533,1,0,0,0,2014-04
imk_lzdwcu2O8LLfe1n8Sg,BnGCmZR42UdiZLV7Tngj9A,73ZQXm26Mb4Pr-ibmeGk6Q,burger_king,Burger King,Willow Grove,PA,5,2015-01-04T17:36:24Z,Good food came here for whopper Wednesday when I used to work at the mall,0,0,0,control,Impossible Whopper,Whopper,positive,0.9189605116844177,0.9189605116844177,0,0,0,0,2015-01
oSFxZleerKoDILT4-5Kl4g,f2pBTPDupBAeFAaFFdeQUA,V3YH4QI_OQmUgduumtGyfg,kfc,KFC,Pleasant View,TN,1,2016-02-01T17:16:02Z,"I have visited this place a number of times, so I must be insane, as I keep doing the same thing expecting a different result. Stopped by on may way home to grab something for dinner. I am not one who will make changes to a menu item, and was looking forward to the promotional Nashville Hot Chicken. Was told there would be a little wait, which I expected. 25 minutes later, as my order is being prepared, I am told that there is no dark meat, which isn't a big deal, but then I hear how the drive thru continued to sell the same items I have been waiting for. The crew appeared to be doing what they could to keep up, but there did not appear to be any coordination between the dining room and drive thru when it came to filling orders. It was very difficult for my not to be ""That guy"" as I got my order. May have to drive to a different town next time I want KFC.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.5703833699226379,-0.5703833699226379,0,0,0,0,2016-02
Tt4-0RCBJ4JiMzbdi5bZOA,BT6ccfABjbfv1p6WDLGpjQ,9ouyziwYpSvJzlLFpukSgA,chipotle,Chipotle,Pinellas Park,FL,2,2018-06-01T20:04:01Z,"The past four times I've ordered online, each order was wrong, all four times. Once the order was so wrong they took half of the ingredients in my mom's salad and put it in my brothers steak bowl. They took half of the ingredients in my brothers steak bowl and put them in my mom's salad. They are complete opposites and ended up not eating either of their meals. How do you mix up an online order that bad? The ingredients are all listed for you. My order has also been completely wrong before. It's like I get someone else's bowl and thy take the lid with my name on it and stick it on someone else's bowl. I used to go here once a week. Haven't been there in a month now which really is unfortunate because I love their food. Staff is a mix of nice and rude, depending on who you get. Wish I had a better run location near me.",0,1,0,control,Sofritas,Carnitas or Steak,negative,0.8879510760307312,-0.8879510760307312,0,0,0,0,2018-06
R-sK1Ya8vQLPSCR7Gm3UZA,M8ROhQC1ZeQwfHRiMZathQ,bKgyXSQUGA8IHGt8ne5NuA,chipotle,Chipotle,Reno,NV,2,2015-02-24T18:50:35Z,"All I have to say is the Chipotle staff is ridiculous! They are beyond stingy with the ingredients!! Don't put too much we may have to restock the burrito bar and then we would actually have to work!!! Seriously they lined the bottom of my husbands taco perfectly a straight one level line of steak in a rather large crispy shell!! Don't go to over board with the meat! After all whats a taco with more than 6 tiny cubed pieces of steak! I have given up on this location. Time after time of staff being so lazy about the amount they put in a taco or in a bowl. I don't feel I should have to ask for more or pay for double meat when the double meat portion is what should actually be in my order!! Ever other location I have visited knows how to make a proper burrito or taco, this location is just simply lazy! save your money and go to Qdoba's they are not chincy with their meat!!",1,0,0,control,Sofritas,Carnitas or Steak,negative,0.8989521265029907,-0.8989521265029907,0,1,0,0,2015-02
To3G23Z37JBlhdqjylbCCw,-2nNiAnDaSbQayynsqgL6Q,AmnnsJq4Pz1jJUFzHwtsOA,chipotle,Chipotle,Indianapolis,IN,4,2011-06-29T18:58:27Z,"YUM. I am stuffed as I write this, and I'll probably still manage to somehow cram the last two bites of my carnitas tacos down my throat. 

I work at 96th and College, and I only take a half hour lunch break, so I don't have a whole lot of time. And to cut it even closer, today, I wanted to check out Huddles, so I had even less time. So I tried to think of a place that was super quick to grab some to-go, so I could try something new that wasn't just lunch for later. Ding!- Chipotle online ordering! 

One of the best inventions- online ordering. The phone app works great, too! You can log into the site, save certain meals, so it's so quick to order what you want online, and just as quick to pick it up. Chipotle has dedicated spots (although this time I went, either there were cars parked in those spots when they shouldn't have been or they removed the signs). But I stopped in pretty late, and there was still a pretty close spot open. 

As soon as you walk in, you get to bypass the line if you ordered online. Just walk right up to the register. In this case, again, it was after lunch, so there was no line. The guy at the food making line asked me my name, grabbed my little brown bag with a little nametag on it. 

The carnitas tacos were super fresh- I had them with hot chili tomatillo salsa, rice and blackbeans. I will definitely get this again. 

And I still had plenty of time to spare to get some frozen yogurt, and still made it back to work like 10 minutes early.",0,0,0,control,Sofritas,Carnitas or Steak,positive,0.6946825981140137,0.6946825981140137,1,0,0,0,2011-06
_NK4Wqwdr2Y-WlTuddiz8A,lVlb5R_bjelkWi1N5YWUIg,i2yCrMQx5soH0jMFG32vxQ,kfc,KFC,Goleta,CA,2,2015-08-20T17:40:00Z,"This KFC sucks. The young guy at the counter was pretty nice and allowed the option to sub any side instead of mashed potatoes in the family fill up, but still, it's dismal in that place. This is not a place in which you want to dine so get it to go.

All the sides were the standard and the chicken was on the bland and dry side because it had been sitting out a long time once we got there around 7pm on a week night. 

Whoever runs this KFC, do you just not care?",5,3,5,control,Beyond Chicken,Chicken / Nuggets,negative,0.9109407067298889,-0.9109407067298889,1,1,0,0,2015-08
FSHSD0T1fPtEsTYNbgcsBQ,S0UG5L5R9H8c8J5deWFjyQ,S_tu8JCeZsbpgJsqRFaSBg,kfc,KFC,Carmel,IN,1,2016-09-19T18:20:59Z,"This is by far the worst KFC or Taco Bell I've ever been to.  Every time we go it's something else.  They were once out of Fried Chicken; yes - KFC was out of fried chicken.  Another time, the power went out for a few hours and they lost all their food and were closed for a week (all the surrounding fast food restaurants reopened the same day - guess that $10K backup power generator is sounding pretty good after losing 5 days of sales).  Their latest shenanigans is that they don't accept Citi Visa cards.  They said they ""always show up as card not accepted"" on their POS machine.  I asked if the management was aware of this.  ""Yes.""  Are they working on fixing it?  ""No, it's just those card""; that's right kids, ""just"" the #1 credit card issuer and credit card processor in the US.  No big deal.  This place also used to have monitors facing the customers with wait times.  They've since turned them around and covered them up since they were so embarrassingly slow.  They'd literally all be 500+ seconds.  Then, they systematically keep receipts rather than give them to the customers so you can't fill out negative surveys.  I never ask for my receipt as I assume I'll get it with my order, but they systematically remove them from the tray -- I saw a whole stack of hundreds of receipts under the cash register.  I think the employees are told they have to turn them all in at the end of the night since the manager/owner knows if you give them to customers they will fill out bad feedback.   We usually come in the evening when the dining room is empty.  There usually isn't anyone at the cash register.  I've waited 5 minutes just to have someone come and take and order, and 10 minutes for the food on top of that - 15 minutes when they aren't even busy.  The employees here are always on their phones and cutting up while you are standing their waiting at the cash register just for someone to acknowledge your presence.  The employees are not friendly, and downright rude.  Do you have Taco Bell kids meals?  Blank stare (literally, nothing).  About the third time asking, they get all sassy and say no.  Way to be kid friendly in the most suburban area of Carmel.  Then on multiple occurrences when paying with a KFC gift card that the strip doesn't work they've told me the card isn't accepted.  The first time this happened after arguing with Sassy McFrassy that it's a gift card so there is no such thing as it not being accepted, and explaining to him the magnetic strip may not work, and he may have to manually type it in, he finally agrees to type it in and proceeds to type it in wrong literally 4 times in a row, each time getting sassier and saying my card is not being accepted.  Finally a manager comes over and types it in and it works, which you would think he would at least acknowledge he was wrong.  Nope.  Then, since they don't have a Taco Bell kids meal (Cheese Roll), we ordered a Quesadilla, which was spicy and my daughter didn't like it (who puts anything other than cheese in a Quesadilla?)  So, I go back to order some $0.79 nachos.  Sassy McFassy gets the card right this time, and rather than turning around and grabbing the nachos sitting under the heat lamp and squirting some cheese in a cup, proceeds to walk off,  Literally no one filled the order for 10 minutes for just a bag of chips and cheese sauce -- during this entire time there was no one at the register, and no one even looked up from messing around in the back to see someone was obviously waiting for an order.  This experience is just a *typical* experience for this place.  Avoid this place like the plague.",0,0,1,control,Beyond Chicken,Chicken / Nuggets,negative,0.9004839062690735,-0.9004839062690735,1,0,0,0,2016-09
ncZ_UPvKqJqUvKjT5ApAJQ,6sU18hxILlpJuXLpYNbPsQ,sDbsELyAdRlpAs8vpQeKWQ,kfc,KFC,Land O' Lakes,FL,2,2018-03-17T11:48:30Z,"Ok, I was willing to give it another chance. I stopped by and I saw a better working team. Even the manager was focused and involved. The place was much cleaner and spiffy. I ordered the 8 piece bucket Original recipe. The worker pulled the pieces from what looked like freshly fried tray. I am thinking YAY! Now why is the mash the obligatory side to have? I asked to swap for spears and was told it was extra. I was like, let's not spoil this good moment and I said OK. No biggie. Got home and was ready for some good stuff, so I thought. So far, so good until I took a bite. Did someone at KFC change the recipe? I was looking for that Original recipe bite and goodness. What I got was so bland! It is like no one seasoned the chicken! Well I'll be a damn.... And the consistency was like boiled chicken, refried and breaded. Quality control is clearly lacking here. Kudos for the team, MEH for the chicken. Publix Fried Chicken still the winner!",1,0,0,control,Beyond Chicken,Chicken / Nuggets,positive,0.8820752501487732,0.8820752501487732,1,1,0,0,2018-03
cDM17dAbWdTbN_85ppb-xg,bgjEeIvcEq8-HRda4ex_LA,1ol8rghO_5m0M5WFMv-C8Q,kfc,KFC,Sparks,NV,4,2017-09-01T19:38:45Z,"Good service, good food. The $5 meals are a decent deal, but other than that I couldn't find cheap items to chase the meal. I got a chicken little for  $1.79. Rip off.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,positive,0.39573097229003906,0.39573097229003906,0,0,0,0,2017-09
qkpiN7eOc86tv_gfkG6fXQ,034cPv7513J_15IdRT-HTw,i2yCrMQx5soH0jMFG32vxQ,kfc,KFC,Goleta,CA,3,2013-01-29T04:40:00Z,"This was my go to KFC growing up in Goleta. I'm not around Calle Real Center much anymore, but it's nice to go grab some food to go every now and then. If you don't have enough money or if you are on a college budget, Albertson's Chicken Dinner Deal isn't too shabby either.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,positive,0.7658261060714722,0.7658261060714722,0,0,0,0,2013-01
r6-6ng9b5-4WtQFf4X6jEQ,rTyn3YHLhXyIJwRfqeRxEg,i2yCrMQx5soH0jMFG32vxQ,kfc,KFC,Goleta,CA,3,2011-02-17T02:25:30Z,"I know that it'd be better for my arteries if I didn't make a habit out of visiting this place.  However, I feel like once a year or once every six months is okay.  

I also realize that many folks love to hate on the chains, and the non-organic, non-local aspect of this ""cuisine.""  I'm cool with that, it takes all kinds and I do sympathize with may of those creeds.  

Sometimes, you just need some fried chicken, mashed potatoes, and a biscuit though.  This is as good a place to indulge as any.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,neutral,0.5971173048019409,0,0,0,1,0,2011-02
1nBTGBu5RPzBxbbGM1S6Gw,9SIkNWXUwvSjUTxG8bZfHA,a93-oNkJsUWOCiHu5O9xLA,burger_king,Burger King,Philadelphia,PA,4,2014-03-04T04:50:14Z,"Whopper with cheese, fries from mcd's 1000 yards away,  great meal

Expect to wait a little longer if you go through the drive thru.  Always preferred burgers from burger king",0,0,0,control,Impossible Whopper,Whopper,positive,0.9137231707572937,0.9137231707572937,0,0,0,0,2014-03
